nombre,id,timestamp,lider,body,blackout
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lq36dkyi2k23,2025-05-26T12:27:42.634Z,no,"Somos la fuerza política que se hace cargo de las urgencias.  👉Hay que intervenir el mercado de la vivienda para bajar los precios, la gente no puede esperar más.  📽 @ernesturtasun.bsky.social",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lq2ozqsiuk2t,2025-05-26T07:53:47.056Z,no,"“Para los agoreros, el desastre que no sucedió con el incremento del SMI, con los ERTE de la pandemia y con la eliminación del contrato de obra servicio, va a suceder ahora, con la reducción de la jornada. No saben de lo que hablan. O sí, pero mienten”.  🗞️ @manuel-lago-penas.bsky.social",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lq2lprkq2k2w,2025-05-26T06:54:31.080Z,no,"“La reducción de jornada mejora la salud física y mental, aumenta la productividad y permite una redistribución más justa del tiempo. Pero, sobre todo, puede tener un impacto estructural en la vida de las mujeres. El tiempo también es una cuestión de género”.  🗞️ @esthergil.bsky.social",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpyy5fbyxz25,2025-05-25T15:31:32.881155Z,no,"Cualquier contrato suscrito con el Estado genocida de Israel no puede salir adelante.  Es una cuestión de voluntad política, con los derechos humanos no se puede negociar.  📽 @larahernandez.bsky.social",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpynqppi7k2e,2025-05-25T12:25:30.703Z,no,"Cuando llegamos al Gobierno la tasa de desempleo en Andalucía era del 34%.  Mientras el PP votaba en contra de todos los avances, hemos conseguido que hoy la tasa de paro en Andalucía sea de un 15,8%.  📽 @yolandadiaz.bsky.social",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpynkef62s2e,2025-05-25T12:21:57.503Z,no,"Para los que dicen que ""todo va fatal"" y que ""este Gobierno no hace nada"":  👉Subida del SMI 👉Subida de las pensiones 👉Mejorar subsidio por desempleo 👉Impuestos a la banca y a las grandes fortunas 👉No a la compraventa de armas a Israel  📽 @yolandadiaz.bsky.social",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpymuwqsbc2u,2025-05-25T12:09:58.561Z,no,Moreno Bonilla debería explicarle a los andaluces y a las andaluzas por qué se opone a subir el SMI.  Su subida ha beneficiado a casi 500.000 personas trabajadoras en Andalucía.  📽 @yolandadiaz.bsky.social,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpymr4jxrs2u,2025-05-25T12:07:50.411Z,no,"Un mensaje muy claro a la internacional del odio: no van a ganar.  La reducción de la jornada laboral es un motor de esperanza, por eso sus enemigos la combaten.  📽 @yolandadiaz.bsky.social",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpyjchozjc2e,2025-05-25T11:05:57.570Z,no,El proyecto de país de Sumar es más necesario que nunca en Andalucía donde el PP está desmantelando nuestros servicios públicos.  Frente al modelo de Moreno Bonilla: vamos a reducir la jornada laboral.  📽 @gc-esperanza.bsky.social,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpyh5iw2e225,2025-05-25T10:27:23.593Z,no,"🔴¡Comenzamos!  ‘Trabajar menos, vivir mejor’, en Sevilla.  En directo aquí 👇",0
