nombre,id,timestamp,lider,body,blackout
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpwq3qqj6k2s,2025-05-24T18:02:08.890Z,si,"Unha enorme aperta e todo o agarimo para Oliver Laxe polo seu novo éxito en Cannes. Con SIRAT o gran cineasta galego gaña o Premio do Xurado na Sección Oficial do maior festival do mundo.  Parabéns a unha película valente e fascinante, chea de magnetismo.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpu6a4hwp22m,2025-05-23T17:37:08.581Z,si,"Enhorabuena querida Mónica.  Tu papel al frente del Consejo Ejecutivo de la OMS va a ser clave para abordar estos tiempos de bulos, reaccionarios y masacres.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lptkzfrews2i,2025-05-23T11:53:22.351Z,si,"Frente al catastrofismo interesado de algunos, cada vez más empresas de este país reducen las jornadas a sus trabajadores y trabajadoras.   Alimerka demuestra que son posibles las 37,5 horas. Es el momento de que lleguen al resto. www.nortes.me/2025/05/23/a...",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lprwhzv55s2l,2025-05-22T20:13:04.880Z,si,Ha sido un honor recoger este premio en nombre del @trabajogob.bsky.social. Los graduados y graduadas sociales hacéis una labor fundamental para aplicar las normas que hacen avanzar en nuestro país.  ¡Felices 100 años de profesión!,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lprpbahq7k2a,2025-05-22T18:04:00.704Z,si,Hace un año se alcanzó un acuerdo histórico por la igualdad y la no discriminación de las personas LGTBI en el ámbito laboral. Urge su incorporación y desarrollo en la negociación colectiva.  Gracias a @felgtbi.bsky.social por vuestro trabajo. Los derechos se ganan ejerciéndolos.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpreqw6tx22a,2025-05-22T14:55:55.638Z,si,"La economía social, día a día, demuestra que una forma de hacer economía más justa, feminista, verde y sostenible es posible.  Hoy, en el encuentro del Círculo de Liderazgo de Cooperativas y Mutuas, he reafirmado mi compromiso con seguir impulsándola.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpqxyvsqis2h,2025-05-22T11:07:45.048Z,si,"Cuando Trump dicta órdenes contra las personas LGTBI no solo erosiona la democracia en EEUU, también aquí. Por eso tenemos que seguir cuidando y ampliando los derechos y libertades en nuestro país.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lppevv4vls2o,2025-05-21T19:53:22.835Z,si,Sobre los controles de acceso en Barajas para impedir el paso a las personas sin hogar:,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpp7ph7wzs2q,2025-05-21T18:20:18.209Z,si,El papel de los graduados y graduadas sociales es fundamental para que las políticas laborales se apliquen correctamente.  Me he reunido con sus representantes para poner en valor su trabajo y agradecer su disposición para afrontar los retos de la puesta en marcha de la reducción de jornada.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpp6pbgtz22p,2025-05-21T18:02:18.413Z,si,Israel está perpetrando un genocidio. Debemos hacer más para detener la masacre. Hay 14.000 bebés en riesgo de morir de hambre por las acciones de Netanyahu.  El mundo no puede permanecer en silencio.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lposyyaxc22t,2025-05-21T14:32:59.424Z,si,"Hay personas que llevan años buscando una segunda oportunidad. Hoy les decimos: no estáis solos.  Aprobamos 2.571 millones para políticas activas de empleo que les miran de frente, con dignidad, hasta 2028.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpoldrhxrk2o,2025-05-21T12:15:51.478Z,si,Ya dispararon contra las ONGs que llevan ayuda humanitaria. Ahora contra diplomáticos. Es un paso más en la impunidad y en su intención de seguir silenciando el genocidio al pueblo palestino.  Europa tiene que romper sus relaciones comerciales con Israel.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpob5kfx6s2e,2025-05-21T09:13:25.328Z,si,Trabajar menos mejora la salud mental. Trabajar menos reduce las bajas laborales. El estrés empeora nuestra salud.  Vamos a reducir la jornada laboral para que podamos vivir mejor. cadenaser.com/nacional/202...,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpo2w5qofs2t,2025-05-21T07:21:54.714Z,si,"Reducir la jornada laboral es construir sociedades más felices: más tardes al sol, poder tomar una caña; o menos agobio por no llegar al colegio a recoger a los niños.  Os recomiendo esta tribuna sobre la necesidad de trabajar menos para construir sociedades más humanas. elpais.com/opinion/2025...",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpmq24lzbc2p,2025-05-20T18:34:36.831Z,si,"La política sirve para esto: Para defender la vida y los derechos humanos.  Muy orgullosa de formar parte de Sumar por impulsar esta medida junto a la sociedad civil, del Parlamento por aprobarla y de formar parte de un gobierno que no va a dejar solo al pueblo palestino ante el genocidio.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpmmic2y5c2p,2025-05-20T17:30:57.346Z,si,El sindicalismo es una fábrica de derechos y esperanza. Es la mejor red de apoyo y el mejor impulso para los trabajadores y trabajadoras.  Siempre vamos a estar a su lado,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpmllkd4sk2p,2025-05-20T17:14:52.939Z,si,Decían que los derechos laborales eran un obstáculo. Mentían. Es el mayor impulso para nuestras democracias.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpmcw4mu2s2u,2025-05-20T14:39:43.999Z,si,"Quiero desearle los mejores aciertos a Ángela de Miguel, nueva presidenta de CEPYME.  Espero que nos sigamos encontrando en el diálogo social, en la defensa de nuestras pequeñas y medianas empresas y en seguir mejorando los derechos laborales. ¡Toda la suerte! www.abc.es/economia/ang...",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lplrcvarlk2q,2025-05-20T09:24:45.117Z,si,"La Ley de embargo total que @movimientosumar.es ha impulsado en el Congreso debe salir adelante por razones claras: Por humanidad, por decencia, por las vidas de decenas de miles de niños y niñas palestinos, por los derechos humanos y el derecho internacional.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpkcs4sfbk2y,2025-05-19T19:32:10.487Z,si,Las personas gitanas son parte fundamental del proyecto europeo. Representan la diversidad y la pluralidad que de ninguna manera podemos rechazar.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpjkm4m2j22j,2025-05-19T12:19:19.139Z,si,Nuestro país no puede entenderse sin la cultura. Esto es gracias a los miles de trabajadores y trabajadoras. Vamos a seguir avanzando en el Estatuto del Artista para que todos sus derechos estén garantizados.  Hoy hemos conocido el informe de COTEC sobre el impacto positivo de la cultura en España.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpiynjq4ck2p,2025-05-19T06:57:59.113Z,si,Ninguna empresa puede estar por encima de la ley. Los pisos turísticos ilegales vacían nuestros barrios y limitan el derecho a la vivienda.  Gracias @pbustinduy.bsky.social  por no dejar que los de siempre se enriquezcan a costa de la mayoría.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpfapnwnyc2h,2025-05-17T19:11:41.600Z,si,,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpewte4euk2t,2025-05-17T16:14:48.114Z,si,"Miles de personas asesinadas por el gobierno genocida de Israel. RTVE tiene el deber de informar sobre la realidad, y eso es lo que ha hecho. Si tanto se avergüenzan, que paren el genocidio. Silenciar no es la solución.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpefzgjbac2t,2025-05-17T11:13:58.338Z,si,El próximo domingo nos vemos en Sevilla. Estaré junto a @mailloantonio.bsky.social defendiendo el derecho al tiempo. Queremos un país donde la gente recupere tiempo para la vida.  Nos vemos el 25 de mayo 🩷,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpee3qjwqk2t,2025-05-17T10:39:28.470Z,si,"La internacional reaccionaria tiene un objetivo claro: borrar derechos y negar la existencia a personas LGTBI.  Frente a su odio, nuestros derechos. Frente a su retroceso, nuestra esperanza.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpe5ggrzcs2b,2025-05-17T08:40:11.156Z,si,"O Día das Letras Galegas de 2025 é unha fermosa homenaxe ao canto e a lírica popular. Este ano adícase ás mulleres cantareiras, recoñécese a quen mantivo a tradición desde as lareiras da cociña e o traballo no campo.  A poesía oral crece pola revolución das invisibles. Por máis cantareiras! 🩵",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpcufwy3nk2z,2025-05-16T20:26:11.170Z,si,Un abrazo enorme a la familia y amigos de Jaime Miquel. Una pérdida enorme para nuestro país. Supo ver lo que nadie sabía ver y puso su conocimiento al servicio de la mejora de nuestro país. Te vamos a echar mucho de menos.  www.infolibre.es/opinion/colu...,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpcccnsp422n,2025-05-16T15:02:13.544Z,si,Se están cruzando todos los límites. Los pseudomedios llevan años desarrollando estas formas de acoso.  La derecha y ultraderecha señalan y ellos responden. Todo mi solidaridad con Santos Cerdán y su familia.   No vamos a permitir que avancen.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lpbwcodmyc2v,2025-05-16T11:27:29.185Z,si,Ya está publicado el Proyecto de Ley para la reducción de la jornada laboral en el BOCG.  Hemos cumplido con nuestra parte del trabajo. Ahora le toca a los partidos políticos decidir si están con las más de 12 millones de personas trabajadoras. Su voto es decisivo para hacer efectivo este derecho.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lp7llh2wmc2n,2025-05-15T13:10:12.919Z,si,"La salud es un derecho y para garantizarlo es necesario asegurar una buena alimentación.  Cada paso que dan @msocialgob.bsky.social y @sanidad.gob.es en esta dirección, es una conquista para el bienestar de nuestro país.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lp7i6ehxgc24,2025-05-15T12:09:12.761Z,si,"Feliz día a todos los madrileños y madrileñas, las que nacieron aquí y las que construyen Madrid cada día desde que llegaron.   El patrón de Madrid también defiende el derecho al descanso y nos recuerda que trabajar menos es vivir mejor. ¡Feliz San Isidro!",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lp54n2rc5s2o,2025-05-14T13:37:21.531Z,si,Sigo con preocupación las noticias que llegan desde Alcalá de Guadaira.  Estaremos atentas a las investigaciones. Instamos a la prudencia y a seguir las recomendaciones de los cuerpos y fuerzas de seguridad.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lp54bw2cuc2o,2025-05-14T13:31:07.470Z,si,Hoy es un día histórico: saldamos una deuda con las trabajadoras del hogar avanzando en la seguridad en el trabajo.  Presentamos la herramienta Prevencion10 para que los empleadores adapten las medidas preventivas necesarias. Gracias a todas las trabajadoras por su constancia.  📲 www.prevencion10.es,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lp4qknvyrs2m,2025-05-14T10:01:16.028Z,si,La fuerza de los y las jóvenes palestinas es un soplo de esperanza. Ha sido un placer conocer a dos estudiantes representantes del Parlamento Estudiantil de la @unrwa.org.  La justicia internacional tiene que mirar a los ojos a los palestinos y palestinas y poner fin a este genocidio.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lp3adzggfs2r,2025-05-13T19:38:33.616Z,si,"Mujica es un ejemplo de fuerza y esperanza. Tus palabras nos acompañarán siempre.  Vamos a echar de menos tu aliento, compañero. Seguiremos tu legado.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lp2qxk5s7s2a,2025-05-13T15:03:08.836Z,si,Feijóo miente a su país. La productividad en España no ha dejado de subir. Es el representante de una derecha incapaz de decir la verdad.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lp2jmzyni22a,2025-05-13T12:52:00.138Z,si,Roxana Mînzatu agradece el impulso de España a favor de los derechos en el seno de la Unión Europea.  En la reunión que hemos tenido hoy hemos acordado seguir avanzando en derechos sociales en un contexto reaccionario cada vez más complejo. No nos rendimos. Seguiremos.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lp2hm6rh7c2b,2025-05-13T12:15:44.119Z,si,"Hemos autorizado en el Gobierno destinar 2.571 M€ en Políticas Activas de Empleo en 2025.  Por primera vez priorizamos fondos para la formación en algoritmos, inteligencia artificial y prevención ante catástrofes. Seguimos mejorando el mercado laboral de nuestro país.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lp2e4eef6223,2025-05-13T11:13:11.887Z,si,"En un momento de guerras y de incertidumbre, la economía social es clave.  No hay economía más resiliente, solidaria, verde y feminista que esta.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3loyx4ujny22s,2025-05-12T21:48:10.444Z,si,Las artes escénicas de nuestro país representan la diversidad y la riqueza de nuestra cultura.  Es una maravilla celebrar junto al sector en los Premios Talía. Seguiremos trabajando para avanzar en derechos para los trabajadores y trabajadoras de la cultura.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3loylje6xok2s,2025-05-12T18:20:24.632Z,si,"Mónica, una forta abraçada, no podran parar el nostre desig de transformar la societat i millorar la vida de qui més ho necessita.   Sempre amb tu.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3loxsi2rsyk24,2025-05-12T10:52:17.666Z,si,"Las empresas tienen que ser responsables con los derechos de las personas trabajadoras. Si contratan de forma contraria a la ley, la Inspección de Trabajo actúa.  La reforma laboral ha conseguido reducir a mínimos históricos los contratos temporales. Las empresas no pueden saltarse la norma.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lot5rulvhc2j,2025-05-10T14:31:19.188Z,si,"No nos vamos a levantar de la mesa hasta que el Congreso apruebe lo que la gente pide en la calle: ganar tiempo para la vida, reducir la jornada laboral.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3losjalryrk2n,2025-05-10T08:23:44.688Z,si,"¿Por qué es necesario establecer por ley la reducción de jornada a 37,5 horas?  @manuel-lago-penas.bsky.social lo explica perfectamente aquí 👇  www.eldiario.es/opinion/trib...",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3loqgqeo5322o,2025-05-09T12:33:33.395Z,si,Tras la reducción de la jornada laboral vienen otros muchos avances en derechos.  Os cuento cuáles son los próximos horizontes de esperanza para la gente trabajadora de nuestro país.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lopyj5ihz22n,2025-05-09T08:18:58.600Z,si,"Queremos una Europa de derechos, donde las personas trabajadoras vivan mejor y la libertad esté asegurada.  Frente a la internacional del odio que quiere volver a tiempos pasados, nuestra esperanza para construir un futuro verde, feminista y de defensa de los derechos humanos. Feliz día de Europa 🇪🇺",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3loomfigvuc22,2025-05-08T19:09:31.202Z,si,Nós seguimos dicindo alto e claro: ALTRI NON.  É incomprensible que a Xunta defenda proxectos que perxudican a nosa vida e son rexeitados por todo o noso país.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lonztf5fis2u,2025-05-08T13:37:16.436Z,si,"Las empresas de inserción representan lo mejor de nuestro país. Hoy me he reunido con estas organizaciones y con sus trabajadores y trabajadoras.   El mensaje es claro: mejoraremos su regulación, les defenderemos en la UE y reforzaremos el cumplimiento de la contratación pública.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lonsx5rxec2h,2025-05-08T11:34:06.748Z,si,La solución del PP a los aranceles de Trump es más energía nuclear y menos impuestos.  Nuestro diputado Manuel Lago les deja las cosas claras.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lonnscppic2u,2025-05-08T10:01:55.429Z,si,Este sábado respondemos dudas y preguntas sobre la reducción de la jornada laboral.  📲Puedes dejarnos la tuya aquí: sumar.ink/dialogo10m  🔴Podéis seguirlo en este enlace a partir de las 11h youtube.com/live/uU9I2Ac...,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lonjijamns2u,2025-05-08T08:44:51.765Z,si,Se acabó el abuso de las horas extras sin pagar.  La Inspección podrá tener acceso inmediato al registro al ser digital e interoperable.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lom54cmnv22j,2025-05-07T19:30:37.532Z,si,Los neoliberales piden a las personas trabajadoras italianas que no vayan a votar por sus derechos laborales.  Lo hacen porque saben lo que vale un voto y lo que vale la esperanza. Os quieren tristes. No les deis ese placer,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lom37jmq5k2j,2025-05-07T18:56:38.042Z,si,En Italia están en juego los derechos de las personas trabajadoras. Me he reunido con Maurizio Landini para mostrarle mi apoyo en estos momentos decisivos.  La internacional reaccionaria pone en juego la Europa de derechos. Los frenaremos con avances y construyendo la internacional de la esperanza.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lol5g4mgks23,2025-05-07T10:03:27.034Z,si,La luz es un derecho. El suministro no puede estar en manos privadas que sigan los intereses de unos pocos.  Red Eléctrica debe ser pública cuanto antes.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lojnxuty5k2h,2025-05-06T19:54:23.262Z,si,"Emociona haber tenido el placer de compartir espacio, tiempo y país con un ser humano de la magnitud de Almudena Grandes.  Este documental de Azucena Rodríguez rinde homenaje a la mujer que sigue llenándonos de esperanza y alegría. Porque la alegría, como decía ella, es una forma de resistencia.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3loiyktvhj22j,2025-05-06T13:31:17.475Z,si,Ahora los partidos tienen que demostrar qué prefieren: golpear al gobierno o mejorar la vida de más de 12 millones de personas trabajadoras.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3loilpdkgqk22,2025-05-06T09:41:09.474Z,si,Los grandes datos de empleo demuestran que se equivocaron los que decían que la reforma laboral era mala para el país.  Se equivocarán los que hoy dicen lo mismo de la reducción de jornada.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3loicktual225,2025-05-06T06:57:32.492Z,si,"A pesar de los buenos datos, no nos rendimos. Sabemos que queda mucho por hacer. Mientras haya una persona en paro, vamos a seguir mejorando la vida de las trabajadoras.  Seguiremos demostrando que mejorar empleo, el crecimiento económico y los derechos van de la mano.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3loicktu6mk25,2025-05-06T06:57:32.491Z,si,"Demostramos que cuando se gobierna con voluntad, las cosas cambian. Hoy celebramos los buenos datos de empleo. Nunca antes había tanta gente trabajando en nuestro país: 21.588.639 personas.  Pero hoy también seguimos avanzando: sale del Consejo de Ministros la ley para reducir la jornada laboral.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3loickt7tas25,2025-05-06T06:57:32.490Z,si,"Otro de los horizontes fue acabar con la temporalidad. Nos dijeron que era imposible, que era una característica endémica de nuestro mercado. Se equivocaron.  Un mes más los datos demuestran la gran transformación: el 44,5% de los nuevos contratos son indefinidos.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3loicksebg225,2025-05-06T06:57:32.489Z,si,Desde que llegamos a @trabajogob.bsky.social tuvimos como objetivo conseguir que las mujeres y jóvenes dejasen de estar condenados a la precariedad.  Hoy podemos celebrar: ➡️El mayor descenso de paro juvenil desde 2001 ➡️El nivel más bajo de paro femenino desde 2008,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3loickreays25,2025-05-06T06:57:32.488Z,si,"Volvemos a batir récord de reducción de desempleo. En el mes de abril ha descendido en 67.420 personas, la cifra más baja desde 2008.  En el último año el paro se ha reducido en 153.782 personas, un descenso interanual del 5.8%.  Os cuento más👇",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3logfogbqsc2u,2025-05-05T12:47:56.846Z,si,Bridgestone tiene importantes beneficios anuales. Sin embargo ha decidido hacer un ERE. Remarco mi apoyo a las personas trabajadoras que están tratando de mantener sus empleos.  Hemos cambiado las reglas del trabajo en nuestro país para que haya alternativas al despido. Tienen que cumplir la ley.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3logehklb222u,2025-05-05T12:26:12.717Z,si,Me he reunido con responsables del Consejo General de Colegios de Educadoras y Educadores Sociales.  Los servicios públicos no pueden estar en manos de empresas privadas que no garanticen condiciones laborales dignas ni la integridad física y mental de las personas trabajadoras.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lo6g5atk2k2p,2025-05-02T08:34:56.550Z,si,Avanzar en el control público de la Red Eléctrica sirve para garantizar el derecho a la energía.  Merece la pena leer este artículo. cincodias.elpais.com/companias/20...,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lo4eeso3ak27,2025-05-01T12:58:03.154Z,si,¡Viva el Primero de Mayo! ¡Viva la lucha de las personas trabajadoras!   Este va a ser el último año en el que la jornada sea de 40 horas. Vamos a reducir la jornada laboral.,0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lo3t5xc6js27,2025-05-01T07:49:59.531Z,si,"La posible fusión del BBVA y Sabadell es una mala noticia: refuerza el oligopolio y elimina competencia encareciendo y haciendo más difícil el acceso a crédito a familias y pequeñas empresas. Además, el riesgo de despidos es muy elevado.   El Gobierno tiene herramientas para frenar esta operación.",0
Yolanda Díaz,at://did:plc:zfx7buwh3bdf3nneuh5or3ns/app.bsky.feed.post/3lo3ootlank27,2025-05-01T06:29:57.349Z,si,Feliz Primero de Mayo a todas las personas trabajadoras. Hoy salimos a las calles con la consigna de nuestros abuelos y abuelas: Ganarle tiempo a la vida.   Vamos a reducir la jornada laboral y a seguir subiendo los salarios.,0
