nombre,id,timestamp,body,blackout
Feijóo,1918926885225898151,2025-05-04 09:13:16,Hoy también es el día de Sira Feijóo‚ genio y figura.     Felicidades a todas las madres. En especial a la mía y a Eva‚ la mamá de mi hijo Alberto.    Feliz Día de la Madre. https://t.co/80UBWlZQPM,0
Feijóo,1918347557777953046,2025-05-02 18:51:13,Volverán @IdiazAyuso,0
Feijóo,1918309136669852082,2025-05-02 16:18:33,Lo más grave es que cuatro días después del apagón‚ ni el Gobierno ni Red Eléctrica han aclarado por qué ocurrió. https://t.co/WYhWTn0D3D,1
Feijóo,1918302773935792330,2025-05-02 15:53:16,Un país desarrollado y moderno no puede apagarse sin respuestas.     Por eso urge una auditoría europea independiente para esclarecer todo lo que ha sucedido. https://t.co/1lC4LYvvQK,1
Feijóo,1918266170546806861,2025-05-02 13:27:49,El #2deMayo de 1808 el pueblo de Madrid se levantó en nombre de la libertad‚ y dos siglos después no han cejado en su empeño de defenderla a toda costa.    Feliz Día de la Comunidad de Madrid a todos los madrileños.,0
Feijóo,1918215238241194362,2025-05-02 10:05:26,Trabajemos para que la violencia desaparezca de las aulas y de los móviles y así nuestros jóvenes puedan desarrollarse libremente.,0
Feijóo,1917946221806960737,2025-05-01 16:16:27,Despedimos con tristeza a Manolo el del Bombo‚ cuya alegría y entusiasmo por la selección dejan una huella imposible de borrar.     Descanse en paz.,0
Feijóo,1917842727888380288,2025-05-01 09:25:12,Que tu esfuerzo sirva.     #1DeMayo   #DiaDelTrabajador https://t.co/DvlxQLKlbq,0
Feijóo,1917590397947372015,2025-04-30 16:42:32,Vamos a trabajar para que Europa no se diluya en el mundo.    Y voy a trabajar para que España no se diluya como nación. https://t.co/Hd4kHtxBzT,0
Feijóo,1917579028413702460,2025-04-30 15:57:21,España necesita un cambio que pondrá a nuestra nación mirando hacia el futuro y que mejorará Europa.    Será con responsabilidad‚ honradez y verdad. https://t.co/nd6ouG2AgU,0
Feijóo,1917548281174823345,2025-04-30 13:55:11,Enhorabuena a @ManfredWeber por revalidar su firme liderazgo en el @EPP.    Felicidades a @DolorsMM‚ ya número dos del primer partido de Europa. Una española que llevará el alma catalana al centro del PP europeo. Con ella‚ el @ppopular estará muy presente en el futuro de la UE y https://t.co/GVZ2WtXdgy,0
Feijóo,1917286395716026581,2025-04-29 20:34:32,Me comprometo a que trabajaremos sin descanso para que España vuelva ser un país fiable dentro y fuera de nuestras fronteras.      Me comprometo a que construiremos una España fuerte para tener una Europa más fuerte. https://t.co/Uy4TY2Saz9,0
Feijóo,1917283081381372142,2025-04-29 20:21:22,El Gobierno de España tendrá que ofrecer las explicaciones que le debe a los ciudadanos y a Europa sobre el gran apagón.    Todo se sabrá. https://t.co/HVo44xxbHa,1
Feijóo,1917154354227802431,2025-04-29 11:49:51,Tenemos una España ejemplar y un Gobierno sobrepasado.     Los españoles seguimos esperando las explicaciones del Gobierno.    Aún no conocemos las causas ni las responsabilidades‚ 23 horas después.    La imagen internacional de España es impropia de un país como el nuestro. https://t.co/6rwmBP2y8J,1
Feijóo,1917149503871758485,2025-04-29 11:30:35,España sufre un apagón eléctrico y de comunicaciones sin precedentes. Aunque para la mayoría se haya restablecido la energía‚ aún hay sitios sin luz y miles de familias siguen desesperadas.    Sigo con preocupación la situación del país y la imagen que estamos dando al mundo. https://t.co/guhSl2wo54,1
Feijóo,1917125905031299402,2025-04-29 09:56:48,Una vez más se ha acreditado que tenemos un país excelente y un Gobierno sobrepasado. https://t.co/QYs7IQjLlL,1
Feijóo,1916937996575625221,2025-04-28 21:30:08,Ayudar a la gente en peligro.      Garantizar la seguridad si se prolonga el apagón en la noche‚ movilizando el Ejército.     Y dar información clara y constante.     Esto es lo urgente que debe hacer el Gobierno en una emergencia nacional como ésta.      Para todo lo demás habrá tiempo.,1
